"Dates" "PFallassets" "PFoptassets"
"544" "2013-05-01" 1.18961298785581 1.21191544113284
"545" "2013-05-02" 1.19231954408568 1.21893483792868
"546" "2013-05-03" 1.20419777028304 1.2318268457882
"547" "2013-05-06" 1.20656664438225 1.23167240551291
"548" "2013-05-07" 1.20627191291391 1.23097882129775
"549" "2013-05-08" 1.21610265326574 1.23981360037281
"550" "2013-05-09" 1.21929710801947 1.23651513291862
"551" "2013-05-10" 1.22366879082537 1.23765844633957
"552" "2013-05-13" 1.22344282633445 1.24144806332425
"553" "2013-05-14" 1.22725355156119 1.2439300636691
"554" "2013-05-15" 1.23879511740307 1.25742639893324
"555" "2013-05-16" 1.24308074568376 1.26316747987525
"556" "2013-05-17" 1.2465535644533 1.27153729556609
"557" "2013-05-20" 1.25164274701289 1.27839995467293
"558" "2013-05-21" 1.25265965064144 1.26914923579073
"559" "2013-05-22" 1.25240828907848 1.27527865416978
"560" "2013-05-23" 1.22699505597871 1.25966023374602
"561" "2013-05-24" 1.2251740111634 1.25697853012598
"562" "2013-05-27" 1.22867398760925 1.26370563011121
"563" "2013-05-28" 1.24570155486577 1.26980225282776
"564" "2013-05-29" 1.22502400290022 1.25416841438294
"565" "2013-05-30" 1.22989522695396 1.25744849945656
"566" "2013-05-31" 1.22227570596791 1.25013379322234
"567" "2013-06-03" 1.21507630757048 1.24431396228306
"568" "2013-06-04" 1.21720736276957 1.24900350714361
"569" "2013-06-05" 1.20253292923697 1.24115101074488
"570" "2013-06-06" 1.19213740084431 1.22667450924553
"571" "2013-06-07" 1.20305899293142 1.23683669005258
"572" "2013-06-10" 1.20524795173121 1.24261743382396
"573" "2013-06-11" 1.18851757294972 1.22606449535694
"574" "2013-06-12" 1.18722419243488 1.21730661336711
"575" "2013-06-13" 1.18578535903916 1.21348367383324
"576" "2013-06-14" 1.19246695757538 1.23608094517194
"577" "2013-06-17" 1.19987935751331 1.23395476806334
"578" "2013-06-18" 1.2011486277685 1.23068269060358
"579" "2013-06-19" 1.20047492367533 1.23379053397533
"580" "2013-06-20" 1.1701170868928 1.2196789126128
"581" "2013-06-21" 1.15664779626442 1.20926894902399
"582" "2013-06-24" 1.13350650329915 1.17955071447836
"583" "2013-06-25" 1.15128509038299 1.19392230077327
"584" "2013-06-26" 1.1696360088834 1.20426884142618
"585" "2013-06-27" 1.1795442510585 1.20762398275023
"586" "2013-06-28" 1.17473668971731 1.20527842126778
"587" "2013-07-01" 1.19080033651273 1.22307549148347
"588" "2013-07-02" 1.18763337304017 1.22377557772455
"589" "2013-07-03" 1.18556699521564 1.22416649726197
"590" "2013-07-04" 1.20792361161339 1.24605622986456
"591" "2013-07-05" 1.19643977244848 1.23333279320665
"592" "2013-07-08" 1.21250639809433 1.2463217852441
"593" "2013-07-09" 1.22153562372119 1.25674285889062
"594" "2013-07-10" 1.22295026857615 1.26226907739479
"595" "2013-07-11" 1.22965049672253 1.26907338138553
"596" "2013-07-12" 1.22999289662231 1.27026445780911
"597" "2013-07-15" 1.23445897705008 1.26814173310517
"598" "2013-07-16" 1.22617248361167 1.26119486066393
"599" "2013-07-17" 1.23295343050069 1.26641093570452
"600" "2013-07-18" 1.24625173174314 1.28358450550114
"601" "2013-07-19" 1.24636239862408 1.2825750007951
"602" "2013-07-22" 1.24737276574117 1.28375177622803
"603" "2013-07-23" 1.24354786522386 1.27283797118893
"604" "2013-07-24" 1.24896093148962 1.28501617768931
"605" "2013-07-25" 1.24478706165256 1.28375778130481
"606" "2013-07-26" 1.24158685536356 1.27652599488359
"607" "2013-07-29" 1.24359610212559 1.2760475339757
"608" "2013-07-30" 1.24821128274891 1.28269298221198
"609" "2013-07-31" 1.24616762819212 1.27974530951663
"610" "2013-08-01" 1.26194675038924 1.29432195429551
"611" "2013-08-02" 1.26637239147796 1.29798970347501
"612" "2013-08-05" 1.27377676827571 1.30101975135259
"613" "2013-08-06" 1.26854098829455 1.29310300970986
"614" "2013-08-07" 1.26552779736262 1.28933280908611
"615" "2013-08-08" 1.27311133985357 1.29706034229377
"616" "2013-08-09" 1.27739194918449 1.31006636527556
"617" "2013-08-12" 1.27688538011628 1.30002620169206
"618" "2013-08-13" 1.28183402431286 1.30726141257754
"619" "2013-08-14" 1.28741717898834 1.31204674531664
"620" "2013-08-15" 1.27061876309944 1.29026743506296
"621" "2013-08-16" 1.2753673032629 1.29268123975384
"622" "2013-08-19" 1.27465391058123 1.29503535596827
"623" "2013-08-20" 1.26340699649012 1.28585068291401
"624" "2013-08-21" 1.25978605327094 1.27681560358958
"625" "2013-08-22" 1.27083788488761 1.28888063907154
"626" "2013-08-23" 1.27529994369752 1.29374539847217
"627" "2013-08-26" 1.27314269399552 1.29167193801992
"628" "2013-08-27" 1.2498379798357 1.27077001316195
"629" "2013-08-28" 1.2421398815927 1.26392045744609
"630" "2013-08-29" 1.25410043297608 1.27251386031791
"631" "2013-08-30" 1.24374983382113 1.26467281620352
"632" "2013-09-02" 1.26732710883098 1.28764837377599
"633" "2013-09-03" 1.26569884365548 1.28059773150791
"634" "2013-09-04" 1.26645189655477 1.2652635918125
"635" "2013-09-05" 1.27682411509448 1.27362955182316
"636" "2013-09-06" 1.28071253432304 1.27579425216504
"637" "2013-09-09" 1.28286193459395 1.27268684229857
"638" "2013-09-10" 1.30082529211339 1.28485193226337
"639" "2013-09-11" 1.30349913227214 1.28428770082797
"640" "2013-09-12" 1.30073464705155 1.28710492852295
"641" "2013-09-13" 1.30493004856094 1.28710263207969
"642" "2013-09-16" 1.31361141454107 1.2998513470415
"643" "2013-09-17" 1.30669667665184 1.29748152596159
"644" "2013-09-18" 1.30892199446227 1.29005306239096
"645" "2013-09-19" 1.31280925412227 1.29549526020562
"646" "2013-09-20" 1.30923069344142 1.29430396202331
"647" "2013-09-23" 1.30328988746413 1.29074409629439
"648" "2013-09-24" 1.30632952371833 1.2956586246428
"649" "2013-09-25" 1.30595002365278 1.29282547337316
"650" "2013-09-26" 1.30438649958532 1.29208987409997
"651" "2013-09-27" 1.30227975128052 1.28675454959361
"652" "2013-09-30" 1.29856262753914 1.2854145357689
"653" "2013-10-01" 1.31018862918765 1.3002233933735
"654" "2013-10-02" 1.30284366183509 1.29333803505199
"655" "2013-10-03" 1.29800533087063 1.29123132876868
"656" "2013-10-04" 1.29710585340407 1.29421343812221
"657" "2013-10-07" 1.29340213807987 1.29029577549197
"658" "2013-10-08" 1.28582281708016 1.2827931850465
"659" "2013-10-09" 1.27845735875616 1.2775940330372
"660" "2013-10-10" 1.29902659952368 1.29701954744558
"661" "2013-10-11" 1.30399315814909 1.29705224499942
"662" "2013-10-14" 1.30753788606833 1.29734668211575
"663" "2013-10-15" 1.31858484310863 1.31345197389541
"664" "2013-10-16" 1.32110785734221 1.32083154496975
"665" "2013-10-17" 1.32313408924287 1.32386315156956
"666" "2013-10-18" 1.33594713038843 1.33330476570678
"667" "2013-10-21" 1.3448286558117 1.33881953931811
"668" "2013-10-22" 1.34496189276484 1.34165184295102
"669" "2013-10-23" 1.33922618353353 1.33495749815576
"670" "2013-10-24" 1.34289787013689 1.33284504794335
"671" "2013-10-25" 1.34035110423803 1.32869366167908
"672" "2013-10-28" 1.33660765893001 1.32475861899719
"673" "2013-10-29" 1.34059601768224 1.33036064550415
"674" "2013-10-30" 1.34317457516764 1.33464329637593
"675" "2013-10-31" 1.35007353119675 1.33519684649912
"676" "2013-11-01" 1.34607044271167 1.33570401799513
"677" "2013-11-04" 1.34974241707632 1.32458203711377
"678" "2013-11-05" 1.34658905816887 1.32542969409056
"679" "2013-11-06" 1.3545724174539 1.33033551219173
"680" "2013-11-07" 1.3556624570097 1.33582098162883
"681" "2013-11-08" 1.35163203493481 1.33353615266712
"682" "2013-11-11" 1.3558980169912 1.33862417499709
"683" "2013-11-12" 1.34655394813091 1.33486161187564
"684" "2013-11-13" 1.33734770625205 1.32914469348195
"685" "2013-11-14" 1.34704559665743 1.33766673753134
"686" "2013-11-15" 1.34841290024072 1.33234003179138
"687" "2013-11-18" 1.35341834907581 1.33475361441755
"688" "2013-11-19" 1.3465330659766 1.33176672559807
"689" "2013-11-20" 1.34668102977762 1.33147129700209
"690" "2013-11-21" 1.34439729723163 1.33004213963985
"691" "2013-11-22" 1.34717695802649 1.33610674222078
"692" "2013-11-25" 1.35422858052718 1.3422895227727
"693" "2013-11-26" 1.35201484547716 1.34116188280922
"694" "2013-11-27" 1.36158040934572 1.34891048728297
"695" "2013-11-28" 1.36601319774257 1.35588005128579
"696" "2013-11-29" 1.3668929593125 1.35324704536584
"697" "2013-12-02" 1.36306221563059 1.34907057609189
"698" "2013-12-03" 1.34310832165733 1.33145218035959
"699" "2013-12-04" 1.33561130333539 1.33439086393591
"700" "2013-12-05" 1.32691380068948 1.32271763762658
"701" "2013-12-06" 1.3343476080353 1.32858420767683
"702" "2013-12-09" 1.33919022616409 1.33167780239516
"703" "2013-12-10" 1.33551175833208 1.32908889101456
"704" "2013-12-11" 1.32964411027325 1.32185431029059
"705" "2013-12-12" 1.31534162551746 1.3113642863449
"706" "2013-12-13" 1.31563261450296 1.31117969961999
"707" "2013-12-16" 1.32821212314653 1.31811539764917
"708" "2013-12-17" 1.3223914292995 1.3095275035037
"709" "2013-12-18" 1.33316839178135 1.31248065974047
"710" "2013-12-19" 1.35505708192166 1.32618466980807
"711" "2013-12-20" 1.36159011261907 1.33202583160453
"712" "2013-12-23" 1.37043320247173 1.34069300868229
"713" "2013-12-24" 1.37446160469244 1.34250203472329
"714" "2013-12-25" 1.37446557962057 1.34250203472329
"715" "2013-12-26" 1.37508997829898 1.3427925767408
"716" "2013-12-27" 1.38587329029096 1.35130481566265
"717" "2013-12-30" 1.38609450031333 1.34878502280351
"718" "2013-12-31" 1.39152350014059 1.35137762467102
"719" "2014-01-01" 1.39152739442536 1.35137762467102
"720" "2014-01-02" 1.38708723265715 1.34797265857359
"721" "2014-01-03" 1.39836747807491 1.35923609244009
"722" "2014-01-06" 1.39706703180447 1.35467013037087
"723" "2014-01-07" 1.40281058089718 1.36849453277889
"724" "2014-01-08" 1.40394548767821 1.37410830571121
"725" "2014-01-09" 1.40105862214874 1.37690287780752
"726" "2014-01-10" 1.41095403077976 1.38149562158259
"727" "2014-01-13" 1.41468363168764 1.38430206750527
"728" "2014-01-14" 1.41582194459046 1.38247573462347
"729" "2014-01-15" 1.42626932441273 1.39260471410827
"730" "2014-01-16" 1.42228934230498 1.39026264455683
"731" "2014-01-17" 1.42979888125731 1.40278407743037
"732" "2014-01-20" 1.42869587812433 1.39927050622526
"733" "2014-01-21" 1.42989422773546 1.39882134502507
"734" "2014-01-22" 1.43325460224149 1.40945223909411
"735" "2014-01-23" 1.41946653041992 1.40122585003754
"736" "2014-01-24" 1.38666500988592 1.38168419806948
"737" "2014-01-27" 1.37504243979602 1.36759429707767
"738" "2014-01-28" 1.38998539669077 1.37453230660405
"739" "2014-01-29" 1.38520802696523 1.36756814512523
"740" "2014-01-30" 1.38835512728454 1.36881601912742
"741" "2014-01-31" 1.38514845376827 1.36797556832033
